Naam gemeente (#6);inwonersaantal;;Naam gemeente (#6);GAS-reglement - milieugerelateerde overlast ;Klasse 1-inrichtingen ;Klasse 2-inrichtingen ;Klasse 3-inrichtingen;Geschat aantal niet-vergunde inrichtingen ;Bestuurlijke maatregelen - burgemeester;ZONDER dwangsom;tijdig uitgevoerd;MET dwangsom;tijdig uitgevoerd;Veiligheidsmaatregelen - burgemeester;tijdig uitgevoerd;Toezichthouders gemeenten;;VTE toezichthouders;VTE administratieve/juridische ondersteuning ;Totaal aantal klachten (schriftelijk en mondeling);milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;andere;Totaal aantal milieuhandhavingscontroles;navolgende milieuhandhavingscontroles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke milieuhandhavingscontroles naar aanleiding van klachten;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke milieuhandhavingscontroles  op eigen initiatief, bijvoorbeeld in het kader van een geplande handhavingscampagne;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke milieuhandhavingscontroles met schending ; milieubeheer;lucht;water;bodem; geluid; vergunningen;mest;afval;andere;;Raadgeving;Aanmaning;Verslag van vaststelling;Proces-verbaal ;Bestuurlijke maatregelen; ZONDER dwangsom; tijdig uitgevoerd ;MET dwangsom; tijdig uitgevoerd;Veiligheidsmaatregelen;tijdig uitgevoerd ;Werden er tussen 1 januari 2021 en 31 december 2021 handhavingsactiviteiten uitgevoerd in het kader van de VCRO door verbalisanten RO en/of gemeentelijke stedenbouwkundige inspecteurs van de eigen gemeenten en/of de burgemeester? (#388);Verbalisanten;Stedenbouwkundige inspecteurs;Verbalisant/stedenbouwkundig inspecteur (gecombineerd);VTE verbalisanten/stedenbouwkundige inspecteurs;VTE verbalisant/stedenbouwkundig inspecteur;VTE verbalisant;VTE  stedenbouwkundig inspecteur ;VTE administratieve/juridische ondersteuning;Totaal aantal klachten (schriftelijk en mondeling);Totaal aantal stedenbouwkundige controles;navolgende stedenbouwkundige controles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke stedenbouwkundige controles naar aanleiding van klachten;navolgende stedenbouwkundige controles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke stedenbouwkundige controles  op eigen initiatief;navolgende stedenbouwkundige controles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke stedenbouwkundige controles met schending ;Overtredingsgraad;Raadgeving;Aanmaning;Verslag van vaststelling;Proces-verbaal;Bevel tot staking;Bestuurlijke maatregel ZONDER dwangsom;tijdig uitgevoerd;Bestuurlijke maatregel MET dwangsom;tijdig uitgevoerd;Afgesloten minnelijke schikking;Ingeleide herstelvordering bij Openbaar Ministerie;Herstel gevorderd bij burgerlijke rechter;Ambtshalve uitvoering gerechtelijke herstelmaartegel;Opmerking gemeente;;Doet de gemeente (ook) beroep op een formeel intergemeentelijk samenwerkingsverband voor de uitvoering van omgevingshandhavingstaken? (#115);Naam intergemeentelijk samenwerkingsverband? (#116);Had uw intergemeentelijk samenwerkingsverband tussen 1 januari 2021 en 31 december 2021 intergemeentelijke toezichthouders milieuhandhaving en/of geluid werkzaam zoals vermeld in artikel 16.3.1, 란1, 4랍, van het DABM die handhavingstaken uitvoerden voor de desbetreffende gemeente? (#120);Toezichthouders;VTE toezichthouders;VTE administratieve/juridische ondersteuning ;Totaal aantal klachten (schriftelijk en mondeling); milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;andere;Totaal aantal milieuhandhavingscontroles ;navolgende milieuhandhavingscontroles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke milieuhandhavingscontroles naar aanleiding van klachten;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke milieuhandhavingscontroles  op eigen initiatief;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke milieuhandhavingscontroles met schending ;milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;overige;overtredingsgraad;Raadgeving;Aanmaning;Verslag van vaststelling;Proces-verbaal;Bestuurlijke maatregelen ZONDER dwangsom ;tijdig uitgevoerd;Bestuurlijke maatregelen MET dwangsom;tijdig uitgevoerd;Veiligheidsmaatregelen;tijdig uitgevoerd;Had uw intergemeentelijk samenwerkingsverband tussen 1 januari 2021 en 31 december 2021 verbalisanten RO en/of stedenbouwkundige inspecteurs werkzaam conform de VCRO die handhavingstaken uitvoerden voor de desbetreffende gemeente? (#166);VERBALISANT ;Stedenbouwkundige inspecteurs;GECOMBINEERDE functie verbalisant/stedenbouwkundig inspecteur ;VTE  gecombineerde functie verbalisant/ stedenbouwkundig inspecteur; VTE  verbalisant; VTE  stedenbouwkundig inspecteur;VTE administratieve/juridische ondersteuning;Totaal aantal klachten (schriftelijk en mondeling);Totaal aantal stedenbouwkundige controles ;navolgende stedenbouwkundige controles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke stedenbouwkunidhe controles naar aanleiding van klachten;navolgende stedenbouwkundige controles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke stedenbouwkundige controles  op eigen initiatief;navolgende stedenbouwkundige controles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke stedenbouwkundige controles met schending ;Overtredingsgraad;Raadgeving;Aanmaning ;Verslag van vaststelling;Proces-verbaal;Bevel tot staking;Bestuurlijke maatregelen  ZONDER dwangsom ;tijdig uitgevoerd;Bestuurlijke maatregelen MET dwangsom ;tijdig uitgevoerd;Afgesloten minnelijke schikking;Ingeleide herstelvordering bij Openbaar Ministerie;Herstel gevorderd bij burgerlijke rechter;Ambtshalve uitvoering gerechtelijke herstelmaartegel;Opmerking intergemeentelijk samenwerkingsverband ;Doet de gemeente (ook) beroep op een politiezone voor de uitvoering van omgevingshandhavingstaken? (#229);Naam van de politiezone;Had uw politiezone tussen 1 januari 2021 en 31 december 2021 intergemeentelijke toezichthouders milieuhandhaving en/of geluid werkzaam zoals vermeld in artikel 16.3.1, 란1, 4랍, van het DABM die handhavingstaken uitvoerden voor de desbetreffende gemeente? (#234);Toezichthouders;VTE toezichthouders;VTE administratieve/juridische ondersteuning ;Totaal aantal klachten (schriftelijk en mondeling);milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;overige;Totaal aantal milieuhandhavingscontroles ;navolgende milieuhandhavingscontroles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke milieuhandhavingscontroles naar aanleiding van klachten;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke milieuhandhavingscontroles  op eigen initiatief;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke milieuhandhavingscontroles met schending ;milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;overige;overtredingsgraad;Raadgeving;Aanmaning;Verslag van vaststelling;Proces-verbaal;Bestuurlijke maatregelen ZONDER dwangsom ;tijdig uitgevoerd;Bestuurlijke maatregelen MET dwangsom ;tijdig uitgevoerd;Veiligheidsmaatregelen;tijdig uitgevoerd;Werden er tussen 1 januari 2021 en 31 december 2021 door uw politiezone handhavingsactiviteiten verricht in het kader van de VCRO in de desbetreffende gemeente? (#281);VTE;Aantal klachten (schriftelijke en mondeling) ;Totaal aantal stedenbouwkundige controles ;navolgende stedenbouwkundige controles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke stedenbouwkunidhe controles naar aanleiding van klachten;navolgende stedenbouwkundige controles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke stedenbouwkundige controles  op eigen initiatief;navolgende stedenbouwkundige controles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke stedenbouwkundige controles met schending ;Overtredingsgraad;Gewezen op wettelijke verplichtingen;Verslag van vaststelling;Proces-verbaal;Bevel tot staking;Opmerking politiezone;
Ledegem;9730;;Ledegem;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;
Lendelede;5798;;Lendelede;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;
Lennik;9302;;Lennik;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;
Leopoldsburg;16101;;Leopoldsburg;Ja;10;50;100;niet gekend;;0;;0;;0;;1;;0,05;0;12;0;2;1;0;1;3;0;3;2;2;1;1;0;0;0;2;0;0;0;0;0;1;0;1;0;;0;4;0;1;;0;;0;;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leuven;102122;;Leuven;Ja;70;340;3120;niet gekend;;0;;0;;0;;5;;1,5;0;41;0;3;0;3;11;0;0;0;24;82;3;36;43;0;0;20;0;0;0;0;8;1;0;0;11;;15;19;0;1;;0;;0;;0;;Ja;2;0;0;;0;1;0;1;480;157;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;0;345;0;6;1;0;;niet gekend;niet gekend;niet gekend;3;0;niet gekend;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lichtervelde;9017;;Lichtervelde;Ja;70;120;250;tussen 11 en 50;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;WVI;Ja;1;0,05;0,05;7;0;1;1;0;2;0;0;2;1;17;0;11;0;6;0;6;0;0;1;0;0;2;2;1;0;;0;3;0;0;0;;1;1;0;;Ja;0;0;1;0,05;0,04;0,01;0,05;12;36;6;19;2;9;0;15;;0;6;0;3;0;0;;0;;0;0;0;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Liedekerke;13651;;Liedekerke;Ja;15;59;260;tussen 11 en 50;;0;;0;;0;;2;;0,35;0,5;115;0;4;5;2;6;2;0;90;6;133;10;83;40;0;0;95;0;1;3;2;2;2;0;80;5;;50;10;0;0;;0;;0;;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ TARL;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;
Lier;37292;;Lier;Ja;50;200;400;niet gekend;;0;;0;;0;;1;;0,2;0,1;22;0;1;3;2;4;3;0;6;3;13;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;1;5;0;3;;1;1;0;;0;;Ja;1;0;0;;0;0,3;0;0,1;72;33;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;6;30;0;2;0;0;;0;;0;niet gekend;0;niet gekend;Geen zekerheid over correctheid van de cijfers,;;Ja;IGEMO;Ja;2;0,2;0,1;7;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;10;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;0;10;3;2;1;niet gekend;0;;0;;Ja;4;0;1;0,05;0,4;0;0,05;16;31;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;0;14;niet gekend;9;niet gekend;0;;1;niet gekend;0;0;0;0;;Ja;PZ Lier;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;niet gekend;niet gekend;1;1;0;0;0;0;0;;0;0;0;0;;
Lierde;6699;;Lierde;Neen;6;91;217;niet gekend;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;SOLVA;Ja;1;0,05;0,01;19;0;0;3;0;1;5;1;7;2;20;3;12;3;0;2;14;0;0;2;0;0;3;1;7;1;;1;8;0;0;0;;0;;0;;Ja;0;0;1;0,1;0;0;0,02;14;26;7;12;2;0;5;12;;1;6;0;2;0;0;;0;;1;0;0;0;;Ja;PZ Geraardsbergen-Lierde;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;
Lievegem;26642;;Lievegem;Ja;80;240;570;niet gekend;;0;;0;;0;;3;;0,15;0,05;41;0;4;9;5;6;3;0;4;10;26;0;25;1;0;0;23;0;1;7;4;0;0;0;3;8;;3;10;0;3;;0;;0;;0;;Ja;1;0;2;;0,15;0,05;0;0;32;11;0;11;0;0;0;11;;6;24;0;0;0;0;;0;;0;1;0;0;;;Ja;VENECO;Ja;1;0,04;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;;0;;Ja;0;0;2;0,03;0,08;0;0,01;0;10;1;8;1;0;0;8;;1;4;0;2;0;0;;0;;0;1;0;0;Getallen zijn inschattingen, met foutenmarges tot 50% of enkele eenheden;Ja;PZ Deinze-Zulte-Lievegem;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;0;0;0;0;Het aantal controles en klachten kan niet worden bijgehouden, gezien de vele kanalen waarop deze binnenkomen. ;
Lille;16668;;Lille;Ja;50;150;500;tussen 51 en 100;;1;1;1;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;1;0;0;;niet gekend;niet gekend;niet gekend;0;175;30;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;0;;0;10;0;0;0;0;;0;;0;0;0;0;;;Ja;IOK;Ja;3;niet gekend;niet gekend;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;;0;;Ja;3;2;0;0;niet gekend;niet gekend;niet gekend;0;15;0;14;1;0;0;14;;0;15;14;7;0;0;;0;;2;0;0;0;;Ja;PZ Regio Turnhout;Ja;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;niet gekend;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;;0;;Ja;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Linkebeek;4716;;Linkebeek;Neen;4;10;13;niet gekend;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;Haviland;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;2;0;0;0;0,033;0;0;2;2;0;2;0;0;0;2;;0;0;0;2;1;0;;0;;0;0;0;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lint;8545;;Lint;Neen;2;9;16;niet gekend;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ HEKLA;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;
Linter;7273;;Linter;Neen;10;50;50;niet gekend;;0;;0;;0;;1;;0,1;0,1;10;0;1;1;1;1;0;1;2;3;2;0;2;0;0;0;3;0;0;0;1;1;0;0;1;0;;3;0;0;0;;0;;0;;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;Interleuven ;Ja;1;0,1;0,1;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;0;1;0;1;0;0;0;0;;2;0;0;0;0;;0;;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neen;Ja;PZ Getevallei;Ja;1;0,1;0,1;1;0;0;0;0;1;0;0;0;0;2;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;;1;0;0;0;0;;0;;0;;Neen;;;;;;;;;;;;;;;;
Lochristi;22887;;Lochristi;Ja;65;450;1000;niet gekend;;0;;0;;0;;1;;0,001;0,05;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;;0;;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Omwille van personeelsgebrek is een accurate registratie van de klachten niet mogelijk geweest. ;;Ja;VENECO;Ja;1;0,11;0,01;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;1;0;1;0;;0;7;0;2;0;;0;;0;;Ja;0;0;2;0,06;0,1;0;0,01;0;14;5;9;0;0;0;11;;0;8;0;4;1;0;;1;0;0;2;0;0;Getallen zijn inschattingen, met foutenmarges tot 50% of enkele eenheden;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lokeren;42688;;Lokeren;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;
Lommel;34371;;Lommel;Ja;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;1;0;1;;1;0,5;0;niet gekend;48;niet gekend;niet gekend;niet gekend;niet gekend;0;0;24;;3;20;1;4;1;0;;0;;0;4;0;0;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
